No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,season,CO/10
28507,2016,5,31,18,21.0,106.0,6.0,28.0,500.0,112.0,25.5,1006.2,5.1,0.0,SSW,1.3,Guanyuan,Musim Gugur,50.0
28508,2016,5,31,19,34.0,105.0,6.0,31.0,500.0,111.0,24.4,1006.3,5.7,0.0,E,1.3,Guanyuan,Musim Gugur,50.0
28509,2016,5,31,20,34.0,102.0,6.0,34.0,600.0,103.0,23.6,1006.8,6.4,0.0,ESE,0.9,Guanyuan,Musim Gugur,60.0
28510,2016,5,31,21,42.0,102.0,6.0,43.0,600.0,85.0,23.7,1007.3,7.3,0.0,SE,1.4,Guanyuan,Musim Gugur,60.0
28511,2016,5,31,22,31.0,129.0,6.0,55.0,700.0,64.0,23.0,1007.9,5.9,0.0,SSE,2.3,Guanyuan,Musim Gugur,70.0
28512,2016,5,31,23,34.0,105.0,6.0,47.0,600.0,62.0,22.0,1008.1,5.8,0.0,SE,2.5,Guanyuan,Musim Gugur,60.0
28513,2016,6,1,0,21.0,21.0,4.0,41.0,400.0,57.0,21.8,1008.7,3.9,0.0,SSE,1.6,Guanyuan,Musim Panas,40.0
28514,2016,6,1,1,15.0,15.0,5.0,34.0,600.0,61.0,21.0,1008.2,3.2,0.0,SE,1.3,Guanyuan,Musim Panas,60.0
28515,2016,6,1,2,14.0,24.0,7.0,39.0,600.0,43.0,19.3,1008.7,4.6,0.0,NNE,0.3,Guanyuan,Musim Panas,60.0
28516,2016,6,1,3,15.0,24.0,7.0,33.0,600.0,49.0,18.9,1008.4,6.4,0.0,E,1.1,Guanyuan,Musim Panas,60.0
28517,2016,6,1,4,19.0,28.0,5.0,37.0,600.0,33.0,19.2,1008.4,4.9,0.0,NNE,0.8,Guanyuan,Musim Panas,60.0
28518,2016,6,1,5,23.0,38.0,4.0,47.0,600.0,27.0,18.7,1008.6,6.5,0.0,ESE,0.8,Guanyuan,Musim Panas,60.0
28519,2016,6,1,6,26.0,118.0,4.0,73.0,600.0,8.0,19.2,1008.8,7.6,0.0,NNE,0.8,Guanyuan,Musim Panas,60.0
28520,2016,6,1,7,30.0,97.0,6.0,74.0,700.0,11.0,20.9,1009.3,7.5,0.0,ENE,1.2,Guanyuan,Musim Panas,70.0
28521,2016,6,1,8,26.0,100.0,7.0,64.0,800.0,23.0,22.2,1009.8,7.2,0.0,ENE,1.7,Guanyuan,Musim Panas,80.0
28522,2016,6,1,9,53.0,107.0,6.0,66.0,800.0,29.0,23.2,1009.9,8.1,0.0,NNE,1.5,Guanyuan,Musim Panas,80.0
28523,2016,6,1,10,42.0,126.0,6.0,59.0,900.0,50.0,24.1,1009.9,9.3,0.0,NNE,1.2,Guanyuan,Musim Panas,90.0
28524,2016,6,1,11,44.0,126.0,6.0,52.0,900.0,66.0,25.3,1009.6,9.6,0.0,E,1.7,Guanyuan,Musim Panas,90.0
28525,2016,6,1,12,31.0,74.0,6.0,43.0,800.0,91.0,27.0,1008.9,7.9,0.0,NNE,1.6,Guanyuan,Musim Panas,80.0
28526,2016,6,1,13,34.0,51.0,4.0,31.0,600.0,118.0,28.5,1007.9,5.3,0.0,SSE,1.7,Guanyuan,Musim Panas,60.0
28527,2016,6,1,14,44.0,87.0,5.0,36.0,700.0,139.0,29.5,1007.4,6.2,0.0,NW,1.2,Guanyuan,Musim Panas,70.0
28528,2016,6,1,15,51.0,86.0,5.0,33.0,600.0,161.0,29.6,1006.8,5.6,0.0,SSE,1.6,Guanyuan,Musim Panas,60.0
28529,2016,6,1,16,41.0,66.0,5.0,32.0,600.0,172.0,29.6,1006.2,5.6,0.0,S,1.6,Guanyuan,Musim Panas,60.0
28530,2016,6,1,17,43.0,81.0,4.0,27.0,600.0,187.0,29.0,1005.8,6.4,0.0,S,2.1,Guanyuan,Musim Panas,60.0
28531,2016,6,1,18,38.0,67.0,4.0,27.0,600.0,188.0,28.7,1005.9,6.7,0.0,SW,2.3,Guanyuan,Musim Panas,60.0
28532,2016,6,1,19,37.0,106.0,4.0,30.0,600.0,189.0,28.0,1006.4,6.1,0.0,SW,2.6,Guanyuan,Musim Panas,60.0
28533,2016,6,1,20,38.0,86.0,5.0,35.0,700.0,170.0,26.9,1006.9,6.8,0.0,WSW,2.0,Guanyuan,Musim Panas,70.0
28534,2016,6,1,21,40.0,108.0,5.0,47.0,700.0,140.0,26.1,1007.4,7.6,0.0,SW,1.6,Guanyuan,Musim Panas,70.0
28535,2016,6,1,22,46.0,120.0,6.0,48.0,800.0,129.0,25.4,1007.7,7.0,0.0,SSW,2.0,Guanyuan,Musim Panas,80.0
28536,2016,6,1,23,41.0,59.0,7.0,44.0,700.0,110.0,24.9,1007.7,5.6,0.0,SSW,1.6,Guanyuan,Musim Panas,70.0
28537,2016,6,2,0,35.0,86.0,8.0,44.0,700.0,94.0,23.6,1007.6,5.0,0.0,S,1.4,Guanyuan,Musim Panas,70.0
28538,2016,6,2,1,39.0,86.0,8.0,51.0,700.0,73.0,22.8,1007.6,4.8,0.0,SSW,1.5,Guanyuan,Musim Panas,70.0
28539,2016,6,2,2,37.0,78.0,8.0,42.0,600.0,69.0,22.1,1007.5,4.6,0.0,WSW,1.4,Guanyuan,Musim Panas,60.0
28540,2016,6,2,3,42.0,99.0,11.0,45.0,600.0,59.0,20.8,1007.2,5.6,0.0,W,0.7,Guanyuan,Musim Panas,60.0
28541,2016,6,2,4,44.0,102.0,10.0,51.0,600.0,43.0,17.6,1007.1,7.0,0.0,E,0.8,Guanyuan,Musim Panas,60.0
28542,2016,6,2,5,47.0,127.0,7.0,79.0,700.0,14.0,17.1,1007.3,7.2,0.0,NNE,1.3,Guanyuan,Musim Panas,70.0
28543,2016,6,2,6,52.0,153.0,5.0,118.0,900.0,4.0,18.4,1007.3,8.6,0.0,ENE,0.8,Guanyuan,Musim Panas,90.0
28544,2016,6,2,7,52.0,106.0,8.0,106.0,900.0,8.0,20.8,1007.6,7.4,0.0,NNE,1.1,Guanyuan,Musim Panas,90.0
28545,2016,6,2,8,62.0,120.0,11.0,96.0,900.0,19.0,23.2,1007.5,8.1,0.0,ENE,1.5,Guanyuan,Musim Panas,90.0
28546,2016,6,2,9,65.0,140.0,12.0,89.0,1000.0,42.0,25.1,1007.2,8.1,0.0,NNE,1.0,Guanyuan,Musim Panas,100.0
28547,2016,6,2,10,73.0,155.0,11.0,89.0,1000.0,75.0,27.7,1006.7,9.5,0.0,ENE,1.4,Guanyuan,Musim Panas,100.0
28548,2016,6,2,11,76.0,147.0,12.0,88.0,1100.0,120.0,29.7,1006.0,7.6,0.0,SSW,2.7,Guanyuan,Musim Panas,110.0
28549,2016,6,2,12,30.0,30.0,9.0,20.0,700.0,193.0,30.7,1005.1,6.5,0.0,SW,3.4,Guanyuan,Musim Panas,70.0
28550,2016,6,2,13,34.0,119.0,9.0,15.0,700.0,206.0,31.4,1004.3,6.4,0.0,SW,2.8,Guanyuan,Musim Panas,70.0
28551,2016,6,2,14,36.0,101.0,9.0,17.0,800.0,231.0,31.7,1003.2,6.0,0.0,SSW,3.2,Guanyuan,Musim Panas,80.0
28552,2016,6,2,15,44.0,70.0,9.0,14.0,700.0,234.0,32.1,1002.5,5.6,0.0,SW,3.1,Guanyuan,Musim Panas,70.0
28553,2016,6,2,16,51.0,82.0,11.0,17.0,700.0,229.0,31.6,1002.1,5.9,0.0,SSW,3.3,Guanyuan,Musim Panas,70.0
28554,2016,6,2,17,34.0,73.0,12.0,19.0,700.0,219.0,30.7,1001.9,5.9,0.0,SSW,2.9,Guanyuan,Musim Panas,70.0
28555,2016,6,2,18,44.0,87.0,11.0,26.0,700.0,212.0,30.2,1001.9,5.4,0.0,SW,3.2,Guanyuan,Musim Panas,70.0
28556,2016,6,2,19,42.0,67.0,7.0,28.0,700.0,200.0,29.5,1002.4,6.2,0.0,SSW,2.5,Guanyuan,Musim Panas,70.0
28557,2016,6,2,20,47.0,96.0,8.0,34.0,700.0,183.0,28.4,1002.8,5.9,0.0,SW,1.5,Guanyuan,Musim Panas,70.0
28558,2016,6,2,21,43.0,78.0,7.0,44.0,700.0,156.0,25.7,1003.3,7.3,0.0,S,0.7,Guanyuan,Musim Panas,70.0
28559,2016,6,2,22,48.0,87.0,9.0,58.0,700.0,121.0,26.3,1003.5,6.8,0.0,S,1.4,Guanyuan,Musim Panas,70.0
28560,2016,6,2,23,52.0,97.0,11.0,70.0,1000.0,97.0,26.1,1003.5,6.2,0.0,S,2.0,Guanyuan,Musim Panas,100.0
28561,2016,6,3,0,56.0,106.0,22.0,57.0,1300.0,104.0,24.6,1003.2,6.3,0.0,S,1.3,Guanyuan,Musim Panas,130.0
28562,2016,6,3,1,60.0,112.0,24.0,54.0,1300.0,84.0,23.6,1002.8,6.8,0.0,S,1.6,Guanyuan,Musim Panas,130.0
28563,2016,6,3,2,64.0,117.0,25.0,61.0,1100.0,58.0,22.5,1002.5,7.5,0.0,S,0.8,Guanyuan,Musim Panas,110.0
28564,2016,6,3,3,69.0,121.0,24.0,61.0,1100.0,50.0,20.4,1002.5,8.7,0.0,NE,1.4,Guanyuan,Musim Panas,110.0
28565,2016,6,3,4,70.0,116.0,21.0,68.0,1100.0,33.0,19.0,1002.6,9.2,0.0,NE,1.3,Guanyuan,Musim Panas,110.0
28566,2016,6,3,5,66.0,132.0,14.0,104.0,1000.0,12.0,18.1,1002.5,9.7,0.0,NE,1.4,Guanyuan,Musim Panas,100.0
28567,2016,6,3,6,63.0,140.0,15.0,125.0,1400.0,3.0,18.6,1002.8,10.7,0.0,NE,0.3,Guanyuan,Musim Panas,140.0
28568,2016,6,3,7,77.0,151.0,21.0,124.0,1600.0,9.0,21.5,1002.9,10.3,0.0,ENE,1.0,Guanyuan,Musim Panas,160.0
28569,2016,6,3,8,85.0,169.0,23.0,121.0,1600.0,15.0,23.1,1003.1,11.5,0.0,ENE,1.1,Guanyuan,Musim Panas,160.0
28570,2016,6,3,9,95.0,167.0,26.0,116.0,1700.0,35.0,25.8,1003.3,10.8,0.0,E,1.4,Guanyuan,Musim Panas,170.0
28571,2016,6,3,10,109.0,153.0,28.0,108.0,1700.0,59.0,25.7,1002.9,9.9,0.0,ENE,1.4,Guanyuan,Musim Panas,170.0
28572,2016,6,3,11,116.0,159.0,28.0,114.0,1700.0,74.0,26.9,1002.6,11.0,0.0,NE,1.5,Guanyuan,Musim Panas,170.0
28573,2016,6,3,12,118.0,189.0,28.0,123.0,1800.0,84.0,28.2,1002.3,11.3,0.0,ESE,1.9,Guanyuan,Musim Panas,180.0
28574,2016,6,3,13,112.0,178.0,27.0,115.0,1700.0,121.0,27.6,1001.8,10.3,0.0,SE,1.9,Guanyuan,Musim Panas,170.0
28575,2016,6,3,14,113.0,121.0,28.0,59.0,1200.0,221.0,27.9,1001.6,11.0,0.0,S,2.0,Guanyuan,Musim Panas,120.0
28576,2016,6,3,15,88.0,88.0,24.0,27.0,900.0,253.0,28.9,1000.9,8.0,0.0,SSE,1.6,Guanyuan,Musim Panas,90.0
28577,2016,6,3,16,52.0,76.0,20.0,23.0,800.0,249.0,29.5,1000.4,8.5,0.0,S,2.6,Guanyuan,Musim Panas,80.0
28578,2016,6,3,17,70.0,111.0,20.0,26.0,800.0,243.0,28.3,1000.1,12.2,0.0,SE,2.7,Guanyuan,Musim Panas,80.0
28579,2016,6,3,18,77.0,80.0,18.0,28.0,700.0,219.0,28.0,1000.3,11.9,0.0,SSW,2.9,Guanyuan,Musim Panas,70.0
28580,2016,6,3,19,91.0,259.0,26.0,34.0,1000.0,238.0,27.5,1000.6,11.1,0.0,SSW,1.4,Guanyuan,Musim Panas,100.0
28581,2016,6,3,20,141.0,281.0,37.0,38.0,1500.0,215.0,26.8,1000.9,12.8,0.0,S,1.8,Guanyuan,Musim Panas,150.0
28582,2016,6,3,21,132.0,195.0,27.0,34.0,1200.0,190.0,25.8,1001.5,14.3,0.0,SE,1.6,Guanyuan,Musim Panas,120.0
28583,2016,6,3,22,111.0,178.0,27.0,33.0,1300.0,172.0,25.6,1001.5,13.8,0.0,SSW,1.4,Guanyuan,Musim Panas,130.0
28584,2016,6,3,23,98.0,106.0,35.0,27.0,1200.0,153.0,25.6,1001.3,13.1,0.0,SW,1.8,Guanyuan,Musim Panas,120.0
28585,2016,6,4,0,86.0,133.0,30.0,30.0,1100.0,129.0,25.4,1001.0,11.9,0.0,SW,2.6,Guanyuan,Musim Panas,110.0
28586,2016,6,4,1,88.0,112.0,24.0,32.0,1000.0,111.0,24.3,1000.8,11.6,0.0,SSW,2.2,Guanyuan,Musim Panas,100.0
28587,2016,6,4,2,75.0,84.0,21.0,28.0,700.0,107.0,23.7,1000.2,11.7,0.0,SW,2.3,Guanyuan,Musim Panas,70.0
28588,2016,6,4,3,75.0,112.0,20.0,31.0,700.0,98.0,23.3,1000.7,11.4,0.0,W,1.1,Guanyuan,Musim Panas,70.0
28589,2016,6,4,4,95.0,118.0,19.0,30.0,700.0,94.0,23.0,1001.0,11.7,0.0,WSW,1.7,Guanyuan,Musim Panas,70.0
28590,2016,6,4,5,79.0,121.0,17.0,32.0,700.0,81.0,22.5,1001.6,12.1,0.0,W,1.0,Guanyuan,Musim Panas,70.0
28591,2016,6,4,6,83.0,140.0,18.0,43.0,700.0,63.0,22.5,1001.9,12.4,0.0,SW,1.1,Guanyuan,Musim Panas,70.0
28592,2016,6,4,7,91.0,158.0,20.0,51.0,800.0,55.0,23.4,1002.2,13.0,0.0,W,1.0,Guanyuan,Musim Panas,80.0
28593,2016,6,4,8,112.0,170.0,22.0,57.0,1000.0,60.0,25.1,1002.4,13.3,0.0,ESE,1.0,Guanyuan,Musim Panas,100.0
28594,2016,6,4,9,117.0,179.0,23.0,58.0,1100.0,82.0,26.2,1002.2,13.7,0.0,SSE,1.2,Guanyuan,Musim Panas,110.0
28595,2016,6,4,10,129.0,197.0,24.0,56.0,1100.0,119.0,27.9,1002.1,14.2,0.0,NNE,1.3,Guanyuan,Musim Panas,110.0
28596,2016,6,4,11,134.0,172.0,27.0,40.0,1200.0,171.0,29.1,1001.9,12.1,0.0,SW,1.8,Guanyuan,Musim Panas,120.0
28597,2016,6,4,12,116.0,116.0,24.0,26.0,900.0,212.0,29.6,1001.8,12.5,0.0,SSW,3.7,Guanyuan,Musim Panas,90.0
28598,2016,6,4,13,114.0,136.0,22.0,23.0,800.0,229.0,30.5,1001.6,11.0,0.0,SSW,2.8,Guanyuan,Musim Panas,80.0
28599,2016,6,4,14,94.0,98.0,21.0,17.0,700.0,259.0,30.4,1001.4,11.4,0.0,SW,2.3,Guanyuan,Musim Panas,70.0
28600,2016,6,4,15,86.0,86.0,18.0,14.0,600.0,258.0,31.2,1001.2,11.6,0.0,SSW,3.6,Guanyuan,Musim Panas,60.0
28601,2016,6,4,16,59.0,118.0,15.0,16.0,600.0,256.0,30.9,1001.3,9.2,0.0,SSE,2.9,Guanyuan,Musim Panas,60.0
28602,2016,6,4,17,72.0,114.0,13.0,17.0,600.0,259.0,30.3,1001.3,12.2,0.0,SE,2.6,Guanyuan,Musim Panas,60.0
28603,2016,6,4,18,78.0,91.0,13.0,22.0,600.0,251.0,29.9,1001.8,10.4,0.0,SSE,2.2,Guanyuan,Musim Panas,60.0
28604,2016,6,4,19,66.0,94.0,10.0,23.0,600.0,232.0,29.0,1002.3,12.0,0.0,SSE,2.0,Guanyuan,Musim Panas,60.0
28605,2016,6,4,20,72.0,98.0,9.0,29.0,600.0,214.0,28.1,1002.9,12.0,0.0,SSE,1.9,Guanyuan,Musim Panas,60.0
28606,2016,6,4,21,70.0,96.0,8.0,30.0,600.0,191.0,27.3,1003.8,12.1,0.0,SE,1.5,Guanyuan,Musim Panas,60.0
28607,2016,6,4,22,71.0,106.0,10.0,37.0,700.0,168.0,26.4,1004.3,12.1,0.0,SSE,1.7,Guanyuan,Musim Panas,70.0
28608,2016,6,4,23,78.0,130.0,11.0,40.0,700.0,144.0,25.1,1004.8,12.7,0.0,ESE,2.4,Guanyuan,Musim Panas,70.0
28609,2016,6,5,0,80.0,194.0,13.0,47.0,800.0,123.0,24.1,1004.8,13.3,0.0,SE,2.0,Guanyuan,Musim Panas,80.0
28610,2016,6,5,1,97.0,188.0,19.0,58.0,1100.0,105.0,22.0,1005.3,14.1,0.0,ESE,1.8,Guanyuan,Musim Panas,110.0
28611,2016,6,5,2,111.0,196.0,19.0,52.0,1100.0,80.0,20.7,1005.5,14.1,0.0,NE,1.7,Guanyuan,Musim Panas,110.0
28612,2016,6,5,3,101.0,137.0,12.0,38.0,1000.0,69.0,20.0,1005.8,14.1,0.0,NE,1.4,Guanyuan,Musim Panas,100.0
28613,2016,6,5,4,80.0,84.0,9.0,38.0,800.0,48.0,19.4,1006.3,14.2,0.0,E,1.2,Guanyuan,Musim Panas,80.0
28614,2016,6,5,5,60.0,60.0,7.0,36.0,600.0,53.0,18.8,1006.6,14.3,0.0,E,0.7,Guanyuan,Musim Panas,60.0
28615,2016,6,5,6,58.0,61.0,9.0,39.0,700.0,55.0,19.4,1006.8,14.9,0.0,E,0.7,Guanyuan,Musim Panas,70.0
28616,2016,6,5,7,57.0,80.0,12.0,43.0,700.0,52.0,20.9,1007.1,15.0,0.0,E,1.4,Guanyuan,Musim Panas,70.0
28617,2016,6,5,8,60.0,75.0,16.0,42.0,800.0,58.0,22.4,1007.2,15.3,0.0,ENE,0.8,Guanyuan,Musim Panas,80.0
28618,2016,6,5,9,72.0,85.0,19.0,49.0,900.0,63.0,23.8,1007.2,15.0,0.0,E,1.5,Guanyuan,Musim Panas,90.0
28619,2016,6,5,10,78.0,96.0,21.0,50.0,1100.0,80.0,25.0,1007.0,15.0,0.0,E,1.9,Guanyuan,Musim Panas,110.0
28620,2016,6,5,11,96.0,115.0,25.0,43.0,1200.0,117.0,26.4,1006.6,14.5,0.0,SW,1.3,Guanyuan,Musim Panas,120.0
28621,2016,6,5,12,117.0,117.0,25.0,40.0,1300.0,160.0,28.3,1005.8,14.5,0.0,SSE,1.8,Guanyuan,Musim Panas,130.0
28622,2016,6,5,13,94.0,116.0,23.0,34.0,1200.0,204.0,28.7,1005.1,14.1,0.0,S,1.9,Guanyuan,Musim Panas,120.0
28623,2016,6,5,14,102.0,103.0,17.0,24.0,1100.0,241.0,29.7,1004.4,13.9,0.0,SSE,2.3,Guanyuan,Musim Panas,110.0
28624,2016,6,5,15,100.0,100.0,14.0,20.0,900.0,246.0,30.1,1003.7,13.8,0.0,E,2.1,Guanyuan,Musim Panas,90.0
28625,2016,6,5,16,100.0,100.0,12.0,19.0,900.0,244.0,30.5,1003.3,13.3,0.0,SSE,2.4,Guanyuan,Musim Panas,90.0
28626,2016,6,5,17,82.0,82.0,10.0,19.0,800.0,246.0,30.0,1003.1,12.4,0.0,SSE,2.4,Guanyuan,Musim Panas,80.0
28627,2016,6,5,18,81.0,87.0,10.0,22.0,800.0,248.0,28.5,1003.4,14.7,0.0,SE,4.0,Guanyuan,Musim Panas,80.0
28628,2016,6,5,19,85.0,207.0,14.0,31.0,900.0,233.0,26.3,1004.1,13.4,0.0,SE,3.4,Guanyuan,Musim Panas,90.0
28629,2016,6,5,20,57.0,57.0,15.0,39.0,800.0,155.0,25.4,1004.7,12.6,0.0,SE,3.4,Guanyuan,Musim Panas,80.0
28630,2016,6,5,21,50.0,100.0,12.0,44.0,900.0,115.0,24.4,1005.6,13.6,0.0,SE,2.7,Guanyuan,Musim Panas,90.0
28631,2016,6,5,22,42.0,93.0,10.0,49.0,900.0,90.0,23.7,1006.0,14.1,0.0,SE,2.2,Guanyuan,Musim Panas,90.0
28632,2016,6,5,23,45.0,92.0,9.0,51.0,800.0,66.0,23.1,1006.1,14.6,0.0,SE,2.0,Guanyuan,Musim Panas,80.0
28633,2016,6,6,0,45.0,125.0,9.0,54.0,900.0,53.0,21.5,1006.1,15.3,0.0,E,1.5,Guanyuan,Musim Panas,90.0
28634,2016,6,6,1,61.0,99.0,7.0,54.0,900.0,43.0,20.6,1006.0,14.9,0.0,E,1.2,Guanyuan,Musim Panas,90.0
28635,2016,6,6,2,63.0,68.0,6.0,48.0,800.0,40.0,19.8,1006.0,14.4,0.0,E,1.2,Guanyuan,Musim Panas,80.0
28636,2016,6,6,3,64.0,64.0,5.0,41.0,800.0,39.0,19.6,1006.0,14.6,0.0,E,1.0,Guanyuan,Musim Panas,80.0
28637,2016,6,6,4,63.0,63.0,5.0,39.0,800.0,37.0,19.3,1006.3,15.0,0.0,E,1.1,Guanyuan,Musim Panas,80.0
28638,2016,6,6,5,67.0,67.0,5.0,42.0,900.0,33.0,19.0,1006.6,15.3,0.0,E,1.1,Guanyuan,Musim Panas,90.0
28639,2016,6,6,6,83.0,83.0,7.0,42.0,900.0,36.0,19.5,1007.0,16.2,0.0,S,1.3,Guanyuan,Musim Panas,90.0
28640,2016,6,6,7,89.0,89.0,10.0,40.0,900.0,45.0,20.6,1007.1,16.2,0.0,E,1.1,Guanyuan,Musim Panas,90.0
28641,2016,6,6,8,97.0,97.0,13.0,44.0,1000.0,51.0,21.9,1007.1,16.4,0.0,ENE,0.9,Guanyuan,Musim Panas,100.0
28642,2016,6,6,9,99.0,99.0,13.0,56.0,1100.0,50.0,23.4,1006.9,16.7,0.0,ENE,1.5,Guanyuan,Musim Panas,110.0
28643,2016,6,6,10,106.0,106.0,12.0,59.0,1100.0,63.0,24.5,1006.4,16.7,0.0,NNE,1.1,Guanyuan,Musim Panas,110.0
28644,2016,6,6,11,115.0,117.0,10.0,51.0,1100.0,109.0,26.0,1005.8,16.3,0.0,SW,1.8,Guanyuan,Musim Panas,110.0
28645,2016,6,6,12,128.0,131.0,10.0,46.0,1200.0,153.0,27.2,1005.0,16.5,0.0,ESE,2.4,Guanyuan,Musim Panas,120.0
28646,2016,6,6,13,136.0,136.0,12.0,34.0,1300.0,215.0,28.2,1004.4,16.8,0.0,ESE,2.1,Guanyuan,Musim Panas,130.0
28647,2016,6,6,14,142.0,144.0,12.0,26.0,1400.0,249.0,29.3,1003.6,16.1,0.0,SW,2.6,Guanyuan,Musim Panas,140.0
28648,2016,6,6,15,140.0,140.0,10.0,23.0,1300.0,261.0,30.2,1002.9,16.2,0.0,SW,2.3,Guanyuan,Musim Panas,130.0
28649,2016,6,6,16,135.0,135.0,9.0,26.0,1200.0,264.0,30.2,1002.5,15.1,0.0,S,2.1,Guanyuan,Musim Panas,120.0
28650,2016,6,6,17,132.0,143.0,10.0,27.0,1200.0,273.0,30.0,1002.4,14.9,0.0,S,2.3,Guanyuan,Musim Panas,120.0
28651,2016,6,6,18,11.0,18.0,2.0,28.0,400.0,2.0,29.8,1002.6,14.4,0.0,S,1.4,Guanyuan,Musim Panas,40.0
28652,2016,6,6,19,141.0,170.0,10.0,32.0,1200.0,261.0,29.2,1003.0,15.0,0.0,S,1.5,Guanyuan,Musim Panas,120.0
28653,2016,6,6,20,143.0,154.0,11.0,33.0,1100.0,255.0,28.8,1003.9,14.2,0.0,SSW,1.1,Guanyuan,Musim Panas,110.0
28654,2016,6,6,21,116.0,120.0,10.0,32.0,1000.0,226.0,26.9,1005.6,15.9,0.0,NE,3.7,Guanyuan,Musim Panas,100.0
28655,2016,6,6,22,71.0,203.0,4.0,26.0,1000.0,170.0,21.2,1006.9,18.8,3.7,ENE,2.7,Guanyuan,Musim Panas,100.0
28656,2016,6,6,23,45.0,45.0,2.0,22.0,800.0,140.0,20.5,1007.6,18.8,1.4,ENE,1.5,Guanyuan,Musim Panas,80.0
28657,2016,6,7,0,39.0,45.0,2.0,18.0,800.0,144.0,19.4,1007.8,18.1,6.9,ENE,2.6,Guanyuan,Musim Panas,80.0
28658,2016,6,7,1,46.0,46.0,2.0,19.0,800.0,134.0,19.4,1007.8,18.2,0.0,ESE,0.8,Guanyuan,Musim Panas,80.0
28659,2016,6,7,2,62.0,62.0,2.0,22.0,700.0,109.0,19.5,1007.6,18.2,0.2,E,0.9,Guanyuan,Musim Panas,70.0
28660,2016,6,7,3,80.0,80.0,2.0,21.0,900.0,127.0,19.4,1007.8,18.2,1.2,NE,0.9,Guanyuan,Musim Panas,90.0
28661,2016,6,7,4,86.0,86.0,2.0,17.0,900.0,111.0,19.6,1008.1,18.1,0.6,ESE,1.2,Guanyuan,Musim Panas,90.0
28662,2016,6,7,5,77.0,77.0,2.0,18.0,900.0,105.0,19.1,1008.3,17.4,0.3,ESE,1.6,Guanyuan,Musim Panas,90.0
28663,2016,6,7,6,71.0,71.0,2.0,20.0,1100.0,93.0,18.5,1008.8,16.1,0.0,SE,1.9,Guanyuan,Musim Panas,110.0
28664,2016,6,7,7,51.0,51.0,2.0,26.0,900.0,64.0,18.2,1008.8,15.4,0.1,E,1.3,Guanyuan,Musim Panas,90.0
28665,2016,6,7,8,41.0,49.0,2.0,32.0,900.0,61.0,18.9,1009.2,15.2,0.0,ESE,1.6,Guanyuan,Musim Panas,90.0
28666,2016,6,7,9,46.0,47.0,2.0,40.0,900.0,52.0,20.3,1009.1,14.9,0.0,ESE,1.3,Guanyuan,Musim Panas,90.0
28667,2016,6,7,10,54.0,54.0,2.0,32.0,800.0,67.0,21.5,1009.1,13.7,0.0,SE,1.8,Guanyuan,Musim Panas,80.0
28668,2016,6,7,11,38.0,77.0,2.0,27.0,900.0,90.0,22.8,1008.9,13.8,0.0,S,2.2,Guanyuan,Musim Panas,90.0
28669,2016,6,7,12,48.0,119.0,2.0,30.0,1000.0,101.0,24.0,1008.6,14.4,0.0,SSW,2.2,Guanyuan,Musim Panas,100.0
28670,2016,6,7,13,68.0,98.0,2.0,31.0,1000.0,109.0,24.7,1007.8,15.6,0.0,S,2.2,Guanyuan,Musim Panas,100.0
28671,2016,6,7,14,86.0,110.0,4.0,28.0,1200.0,129.0,25.5,1007.0,15.5,0.0,SSW,2.1,Guanyuan,Musim Panas,120.0
28672,2016,6,7,15,69.0,109.0,4.0,25.0,1100.0,144.0,26.0,1006.1,16.0,0.0,SSW,1.7,Guanyuan,Musim Panas,110.0
28673,2016,6,7,16,74.0,92.0,2.0,23.0,1000.0,151.0,26.5,1005.4,15.8,0.0,S,2.4,Guanyuan,Musim Panas,100.0
28674,2016,6,7,17,80.0,109.0,2.0,24.0,1000.0,152.0,26.3,1004.8,15.4,0.0,WSW,2.7,Guanyuan,Musim Panas,100.0
28675,2016,6,7,18,68.0,76.0,2.0,27.0,1000.0,152.0,25.9,1004.4,15.6,0.0,SSW,2.5,Guanyuan,Musim Panas,100.0
28676,2016,6,7,19,68.0,91.0,2.0,31.0,1100.0,147.0,25.2,1004.7,16.3,0.0,S,1.8,Guanyuan,Musim Panas,110.0
28677,2016,6,7,20,74.0,113.0,2.0,30.0,1100.0,143.0,24.1,1004.9,16.9,0.0,SSW,1.6,Guanyuan,Musim Panas,110.0
28678,2016,6,7,21,91.0,142.0,2.0,34.0,1200.0,114.0,23.1,1005.7,17.6,0.0,SW,2.0,Guanyuan,Musim Panas,120.0
28679,2016,6,7,22,92.0,95.0,2.0,30.0,1200.0,103.0,22.4,1006.3,17.7,0.0,SW,1.8,Guanyuan,Musim Panas,120.0
28680,2016,6,7,23,98.0,98.0,2.0,30.0,1200.0,92.0,21.8,1006.1,17.8,0.0,SW,1.8,Guanyuan,Musim Panas,120.0
28681,2016,6,8,0,98.0,98.0,2.0,27.0,1200.0,89.0,21.5,1005.9,17.3,0.0,SW,1.8,Guanyuan,Musim Panas,120.0
28682,2016,6,8,1,96.0,96.0,2.0,25.0,1200.0,81.0,20.8,1005.4,17.4,0.0,WSW,1.3,Guanyuan,Musim Panas,120.0
28683,2016,6,8,2,104.0,104.0,2.0,29.0,1300.0,64.0,20.4,1004.9,17.6,0.0,WSW,1.3,Guanyuan,Musim Panas,130.0
